0.368794192,4,0.057,2.0016
0.229953525,4,0.057,2.0016
0.469712752,4,0.057,2.0016
0.461548411,4,0.057,2.0016
0.226490293,4,0.057,2.0016
0.099159086,4,0.057,2.0016
0.197638894,4,0.057,2.0016
4.739252667,3,4,1.5
1.44691539,3,1.5,0.375
0.728210272,1,14,6
0.545969702,1,12,12
1.97576362,3,2,0.75
0.736039986,1,12,12
0.411375044,1,5.056,5.056
0.81679312,1,5.056,5.056
0.684690408,1,5.056,5.056
1.646515378,3,1.25,0.125
2.128585102,3,1.5,0.25
0.759775526,1,13.31,4.438
0.059097174,3,0.125,0.05
0.177939972,3,0.125,0.05
0.606668666,2,39.06,0.016
0.218971225,2,6.25,0.04
-0.186518558,3,0,2
0.410877571,3,0.4,0.1
0.220636295,3,0.3,0.05
0.951944895,1,2.625,2.625
0.129866266,1,2.625,2.625
0.97555287,1,2.625,2.625
0.735515388,1,2.625,2.625
0.077835745,1,2.625,2.625
0.220922316,1,2.625,2.625
0.920511285,1,2.625,2.625
1.17E-05,5,0,0.05
