0.406705822,4,0.057,2.0016
0.061482925,4,0.057,2.0016
0.510301526,4,0.057,2.0016
0.132280216,4,0.057,2.0016
0.195044538,4,0.057,2.0016
0.142276129,4,0.057,2.0016
0.193150564,4,0.057,2.0016
9.413617053,3,4,1.5
0.921426878,3,1.5,0.375
0.52979532,1,14,6
0.479970212,1,12,12
2.338562204,3,2,0.75
0.875645509,1,12,12
0.488599158,1,5.056,5.056
0.781276783,1,5.056,5.056
0.633268749,1,5.056,5.056
1.403348772,3,1.25,0.125
2.009410537,3,1.5,0.25
0.878239352,1,13.31,4.438
0.059187292,3,0.125,0.05
0.18308325,3,0.125,0.05
0.603346925,2,39.06,0.016
0.222246945,2,6.25,0.04
0.599372151,3,0,2
0.458216194,3,0.4,0.1
0.136688459,3,0.3,0.05
0.939215207,1,2.625,2.625
0.964974392,1,2.625,2.625
0.988937586,1,2.625,2.625
0.957092627,1,2.625,2.625
0.09758807,1,2.625,2.625
0.215648177,1,2.625,2.625
0.961684306,1,2.625,2.625
0.002729789,5,0,0.05
0.014124193,5,0,0.05
0.612366864,5,0,1
